a,b,width,active,old_min,collar_min,cross_ratio
2.6416018643689942,2.646652412362246,0.005050547993251886,59,97.11242443145869,0.007722042685836819,0.06509708014789581
2.646652412362246,2.6759290667380333,0.029276654375787192,60,102.9193285185805,2.0782639004795604,0.10843831876938681
2.6759290667380333,2.7035858857300594,0.0276568189920261,61,104.54165204324381,2.1414807235923314,0.1298636048304197
2.7035858857300594,2.7124750087407015,0.008889123010642042,62,105.24859404280696,0.3425248749646638,0.07678287777102577
2.7124750087407015,2.71686100177712,0.004385993036418512,63,105.81667386100935,0.002866410608887926,0.09573090584826909
2.71686100177712,2.72551922678285,0.008658225005730102,64,105.46062229754149,0.30160695626301326,0.08878912074201796
2.72551922678285,2.7382317759657555,0.01271254918290543,65,101.74332150280821,2.2566541351778753,0.10311720823791092
2.7382317759657555,2.7423984667453274,0.00416669077957188,66,97.65466005114976,0.0020194561349752838,0.0973883613699673
2.7423984667453274,2.746530721670274,0.004132254924946732,67,104.65022251035312,0.0018709577484620757,0.09525747326750487
2.746530721670274,2.7627264695658917,0.016195747895617618,68,99.62440979159507,2.763676622470282,0.09427176070963111
2.7627264695658917,2.772588722239781,0.009862252673889405,69,107.02291176892288,0.6595654577862157,0.08833088505162141
2.772588722239781,2.77453804244761,0.0019493202078288974,70,101.11987244821945,9.746584714792873e-06,0.10456138566928173
